TIME,VALUE,LABEL
0.000000000,0.020317
0.021333333,0
0.042666667,0
0.064000000,0
0.085333333,0
0.106666667,0
0.128000000,0
0.149333333,0
0.170666667,0
0.192000000,0
0.213333333,0
0.234666667,0
0.256000000,0
0.277333333,0
0.298666667,0
0.320000000,0
0.341333333,0
0.362666667,0
0.384000000,0
0.405333333,0
0.426666667,0
0.448000000,0
0.469333333,0
0.490666667,0
0.512000000,0
0.533333333,0
0.554666667,0
0.576000000,0
0.597333333,0
0.618666667,0
0.640000000,0
0.661333333,0
0.682666667,0
0.704000000,2.22045e-16
0.725333333,1.66533e-16
0.746666667,1.66533e-16
0.768000000,1.11022e-16
0.789333333,0
0.810666667,0
0.832000000,1.11022e-16
0.853333333,0
0.874666667,5.55112e-17
0.896000000,0
0.917333333,3.33067e-16
0.938666667,2.22045e-16
0.960000000,1.66533e-16
0.981333333,1.11022e-16
1.002666667,0
1.024000000,2.22045e-16
1.045333333,3.33067e-16
1.066666667,0
1.088000000,3.88578e-16
1.109333333,2.22045e-16
1.130666667,1.11022e-16
1.152000000,0
1.173333333,1.66533e-16
1.194666667,2.77556e-16
1.216000000,1.66533e-16
1.237333333,0
1.258666667,2.22045e-16
1.280000000,1.66533e-16
1.301333333,2.77556e-16
1.322666667,0
1.344000000,0
1.365333333,0
1.386666667,0
1.408000000,0
1.429333333,0
1.450666667,0
1.472000000,0
1.493333333,0
1.514666667,0
1.536000000,0
1.557333333,0
1.578666667,0
1.600000000,0
1.621333333,0
1.642666667,0
1.664000000,0
1.685333333,0
1.706666667,0
1.728000000,0
1.749333333,0
1.770666667,0
1.792000000,0
1.813333333,0
1.834666667,0
1.856000000,0
1.877333333,0
1.898666667,0
1.920000000,0
1.941333333,0
1.962666667,0
1.984000000,0.847876
2.005333333,12.9567
2.026666667,4.40614
2.048000000,0
2.069333333,0
2.090666667,0
2.112000000,0
2.133333333,0
2.154666667,0
2.176000000,0
2.197333333,0
2.218666667,0
2.240000000,0
2.261333333,0
2.282666667,0
2.304000000,0
2.325333333,0
2.346666667,0
2.368000000,0
2.389333333,0
2.410666667,0
2.432000000,0
2.453333333,0
2.474666667,0
2.496000000,0
2.517333333,0
2.538666667,0
2.560000000,0.0880649
2.581333333,0
2.602666667,0
2.624000000,0
2.645333333,0
2.666666667,0
2.688000000,0
2.709333333,0
2.730666667,0.0196175
2.752000000,0.03899
2.773333333,0.267263
2.794666667,0.00977655
