TIME,VALUE,LABEL
0.000000000,0
0.021333333,0
0.042666667,0
0.064000000,0
0.085333333,0
0.106666667,0
0.128000000,0
0.149333333,6.99888
0.170666667,8.29602
0.192000000,0
0.213333333,0
0.234666667,0
0.256000000,22.6053
0.277333333,25.6756
0.298666667,0
0.320000000,0
0.341333333,0
0.362666667,0
0.384000000,0
0.405333333,0
0.426666667,0
0.448000000,4.60542
0.469333333,32.3411
0.490666667,7.65787
0.512000000,0
0.533333333,0
0.554666667,0
0.576000000,0
0.597333333,0
0.618666667,0
0.640000000,0
0.661333333,0
0.682666667,0
0.704000000,0
0.725333333,0
0.746666667,0
0.768000000,12.8304
0.789333333,2.54696
0.810666667,0
0.832000000,0
0.853333333,0
0.874666667,0
0.896000000,0
0.917333333,0
0.938666667,0
0.960000000,3.47448
0.981333333,7.89944
1.002666667,0
1.024000000,0
1.045333333,0
1.066666667,0
1.088000000,2.50316
1.109333333,0
1.130666667,0
1.152000000,0
1.173333333,0
1.194666667,0
1.216000000,0
1.237333333,0
1.258666667,2.49697
1.280000000,9.19351
1.301333333,0
1.322666667,0
1.344000000,0
1.365333333,0
1.386666667,0
1.408000000,0
1.429333333,0
1.450666667,6.10636
1.472000000,19.3378
1.493333333,0.91589
1.514666667,0
1.536000000,0
1.557333333,0
1.578666667,0
1.600000000,0
1.621333333,0
1.642666667,0
1.664000000,0
1.685333333,2.66376
1.706666667,0
1.728000000,0
1.749333333,0
1.770666667,0
1.792000000,0
1.813333333,0
1.834666667,0
1.856000000,5.44286
1.877333333,8.4382
1.898666667,0
1.920000000,0
1.941333333,0
1.962666667,0
1.984000000,0
2.005333333,0
2.026666667,0
2.048000000,1.59906
2.069333333,6.68489
2.090666667,0
2.112000000,0
2.133333333,0
2.154666667,4.22482
2.176000000,2.48299
2.197333333,0
2.218666667,0
2.240000000,0
2.261333333,0
2.282666667,1.93753
2.304000000,0
2.325333333,0
2.346666667,0
2.368000000,1.19745
2.389333333,0
2.410666667,0
2.432000000,0
2.453333333,1.18149
2.474666667,1.854
2.496000000,0
2.517333333,0
2.538666667,0
2.560000000,4.48467
2.581333333,5.20753
2.602666667,0
2.624000000,0
2.645333333,0
2.666666667,2.03577
2.688000000,1.90269
2.709333333,0
2.730666667,0
2.752000000,0
2.773333333,0.425731
2.794666667,0
2.816000000,0
2.837333333,0
2.858666667,0.735511
2.880000000,2.99209
2.901333333,0
2.922666667,0
2.944000000,0
2.965333333,0
2.986666667,0
3.008000000,0
3.029333333,0
3.050666667,1.29149
3.072000000,0
3.093333333,0
3.114666667,0
3.136000000,0
3.157333333,5.32697
3.178666667,11.7515
3.200000000,0
3.221333333,0
3.242666667,0
3.264000000,0
3.285333333,0
3.306666667,0
3.328000000,0
3.349333333,0.434009
3.370666667,0.00220001
3.392000000,0
3.413333333,0
3.434666667,0
3.456000000,5.88751
3.477333333,10.0709
3.498666667,0
3.520000000,0
3.541333333,0
3.562666667,0
3.584000000,0
3.605333333,0
3.626666667,0
3.648000000,1.61856
3.669333333,18.0314
3.690666667,2.7713
3.712000000,0
3.733333333,0
3.754666667,0
3.776000000,0
3.797333333,0
3.818666667,0
3.840000000,0
3.861333333,0
3.882666667,0
3.904000000,0
3.925333333,0
3.946666667,0
3.968000000,10.6751
3.989333333,1.01306
4.010666667,0
4.032000000,0
4.053333333,0
4.074666667,0
4.096000000,0
4.117333333,0
4.138666667,0
4.160000000,7.00119
4.181333333,11.8167
4.202666667,0
4.224000000,0
4.245333333,0
4.266666667,0
4.288000000,0
4.309333333,0
4.330666667,0
4.352000000,7.23677
4.373333333,16.2959
4.394666667,0
4.416000000,0
4.437333333,0
4.458666667,0
4.480000000,0
4.501333333,0
4.522666667,0
4.544000000,0
4.565333333,0
4.586666667,0
4.608000000,0
4.629333333,0
4.650666667,3.03567
4.672000000,9.9783
4.693333333,0
4.714666667,0
4.736000000,0
4.757333333,0
4.778666667,0
4.800000000,0
4.821333333,0
4.842666667,0
4.864000000,6.8118
4.885333333,7.10293
4.906666667,0
4.928000000,0
4.949333333,0
4.970666667,3.5013
4.992000000,0
5.013333333,0
5.034666667,0
5.056000000,0
5.077333333,3.04148
5.098666667,0
5.120000000,0
5.141333333,0
5.162666667,0
5.184000000,0
5.205333333,0
5.226666667,0
5.248000000,1.61781
5.269333333,11.789
5.290666667,0.0787133
5.312000000,0
5.333333333,0
5.354666667,0
5.376000000,7.76444
5.397333333,0
5.418666667,0
5.440000000,0
5.461333333,0
5.482666667,0
5.504000000,0
5.525333333,0
5.546666667,0
5.568000000,0.0871515
5.589333333,0
5.610666667,0
5.632000000,0
5.653333333,4.0628
5.674666667,7.91218
5.696000000,0
5.717333333,0
5.738666667,0
5.760000000,4.50777
5.781333333,7.0942
5.802666667,0
5.824000000,0
5.845333333,0
5.866666667,0
5.888000000,0
5.909333333,0
5.930666667,0
5.952000000,4.27555
5.973333333,2.39118
5.994666667,0
6.016000000,0
6.037333333,0
6.058666667,0
6.080000000,2.06948
6.101333333,0
6.122666667,0
6.144000000,0
6.165333333,0
6.186666667,0
6.208000000,0
6.229333333,0
6.250666667,3.12319
6.272000000,4.07154
6.293333333,0
6.314666667,0
6.336000000,0
6.357333333,4.58294
6.378666667,8.53436
6.400000000,0
6.421333333,0
6.442666667,0
6.464000000,0
6.485333333,0
6.506666667,0
6.528000000,0
6.549333333,4.60656
6.570666667,6.67845
6.592000000,0
6.613333333,0
6.634666667,0
6.656000000,1.71012
6.677333333,6.5961
6.698666667,0
6.720000000,0
6.741333333,0
6.762666667,0
6.784000000,0
6.805333333,0
6.826666667,0
6.848000000,0
6.869333333,0
6.890666667,0
6.912000000,0
6.933333333,0
6.954666667,0.747238
6.976000000,8.23574
6.997333333,0
7.018666667,0
7.040000000,0
7.061333333,0
7.082666667,0
7.104000000,0
7.125333333,0
7.146666667,1.32236
7.168000000,13.2675
7.189333333,1.56263
7.210666667,0
7.232000000,0
7.253333333,0
7.274666667,4.81334
7.296000000,0
7.317333333,0
7.338666667,0
7.360000000,0
7.381333333,0
7.402666667,0
7.424000000,0
7.445333333,0
7.466666667,0
7.488000000,0
7.509333333,0
7.530666667,0
7.552000000,11.1608
7.573333333,18.3581
7.594666667,0
7.616000000,0
7.637333333,0
7.658666667,0
7.680000000,0
7.701333333,0
