TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
177.600000000,-240.093,53.388,-4.81898,8.63258,0.613127,3.02462,0.700196,1.46142,-2.16162,0.580305,1.78547,7.80487,2.4337,-2.72651,-0.624529,3.02457,-1.52559,3.33251,1.7673,-2.54376,-1.7984
177.621333333,-213.594,37.0824,0.15083,10.6549,3.69997,3.41826,1.36167,0.162192,-1.73687,0.278161,2.7822,4.88388,-2.21098,-1.43184,-2.40893,6.27569,-1.38227,3.95341,0.898366,3.07036,0.226166
177.642666667,-183.66,19.9665,4.76145,12.8866,-4.49442,8.19245,-1.73405,4.37196,-4.42591,1.50408,-1.91894,7.90542,-2.41137,2.61381,-4.55701,5.77999,-3.69408,3.31266,-2.7153,4.06265,-3.02903
177.664000000,-177.867,17.1581,10.1691,4.9466,2.25661,4.22052,2.18719,1.78412,1.53275,1.97564,3.0891,6.35488,-4.17613,0.122535,-2.28613,6.51125,-0.158787,3.5586,-5.05168,0.959238,-4.26818
177.685333333,-193.178,28.607,5.42731,3.65245,2.59433,6.05039,3.1091,2.33262,-1.70521,2.9497,3.12517,3.85865,-0.438014,2.75232,-1.25477,5.95339,-0.0834081,2.41559,-0.505387,-1.11873,1.81972
177.706666667,-195.389,31.1334,-0.813248,7.26877,-1.62406,7.55521,2.28636,3.1853,-1.04954,1.22649,-0.518273,2.4697,-2.25476,1.33633,-2.53536,4.22075,-3.98286,3.03556,-1.72665,1.80024,-1.57746
177.728000000,-225.856,50.8182,-9.37697,10.0687,1.19596,3.263,5.35545,5.65976,-1.25503,2.58781,-3.01471,3.43477,-2.84455,1.04704,0.791786,4.59162,-1.16112,1.55367,-1.35895,0.525745,-3.34296
177.749333333,-230.293,50.9074,-7.39579,9.54373,3.07505,4.68127,2.70663,9.04839,0.260957,0.817927,-3.45251,6.03359,-2.33224,2.88788,-0.284945,3.99147,-4.02762,2.56674,-2.89968,0.95515,-3.70714
177.770666667,-227.642,48.2132,-9.50888,10.6225,0.420432,3.9847,5.01591,6.37824,1.62214,0.478811,-3.72879,5.58473,-0.651819,2.97205,0.720658,4.1478,0.146481,2.09709,-3.84878,-2.13459,-5.1627
177.792000000,-231.583,49.4536,-9.29078,11.4882,-1.15492,2.30288,5.14251,3.969,-0.0278133,2.53178,-6.19545,5.05303,-0.0947214,3.54339,-0.085569,4.33341,1.12269,2.56621,-5.94863,-1.54902,-2.80693
177.813333333,-234.097,50.4406,-7.52151,10.7254,0.979046,4.00856,1.7749,4.00422,0.426482,1.87299,-2.21124,6.09236,-2.68128,4.43509,0.992843,4.30045,1.28569,3.23987,-5.47927,0.653104,-2.74779
