TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
2.176000000,0,0.112694,2.84942,0.216201,0.034593,0.348764,0.752673,2.86748,0.431,0.872995,0,3.40177
2.218666667,0.00113032,0.125381,2.91396,0.254576,0.0301793,0.326997,0.807054,2.95009,0.290728,0.938856,0,3.19048
2.261333333,0.00385013,0.128084,3.16159,0.230729,0.031628,0.180433,0.810589,3.23931,0.198355,0.932045,0,2.99597
2.304000000,0,0.118415,3.27038,0.135387,0.0429352,0.0997318,0.799857,3.39171,0.151247,0.921216,0.0441524,2.88772
2.346666667,0,0.126732,3.29821,0,0.0289614,0.0623112,0.787726,3.46596,0.209854,0.857616,0.120083,2.92226
2.389333333,0,0.162777,3.17672,0,0.000162993,0.179203,0.89318,3.57269,0.204173,0.854126,0,3.05887
2.432000000,0.00376715,0.133993,2.84106,0.0784664,0,0.284029,1.0384,3.49875,0.23416,0.916086,0,3.35644
2.474666667,0.0135521,0.035114,2.56632,0.0422543,0.030893,0.395564,0.943794,3.57473,0.147222,0.871873,0,3.51598
2.517333333,0.0113997,0.0177674,2.5715,0.0373491,0.024688,0.568319,0.857499,3.56703,0.0805735,0.894386,0,3.49269
2.560000000,0,0,2.78491,0.088353,0.00536781,0.705863,0.788057,3.60144,0.0501871,0.953363,0,3.42762
2.602666667,0,0.010117,2.92518,0.11649,0.00300736,0.737029,0.715423,3.66911,0.0472367,1.07079,0,3.28322
2.645333333,0,0.0522461,2.95745,0.0990864,0.0136883,0.525539,0.610869,3.58924,0.221299,1.00642,0,3.08108
2.688000000,0,0.191419,2.91003,0.234194,0.0155745,0.488035,0.675619,3.54725,0.279207,0.911515,0,2.77766
2.730666667,0.00131672,0.272856,2.82005,0.182462,0.0041667,0.582233,0.804227,3.39017,0.322781,0.929068,0,2.62941
2.773333333,0.0108289,0.312825,2.71252,0.0238691,0.00221012,0.714256,0.886444,3.14806,0.301449,1.06841,0,2.63168
2.816000000,0,0.261528,2.56273,0.0165186,0,0.730855,0.925249,2.9805,0.403192,1.15873,0,2.82016
2.858666667,0,0.0884886,2.75599,0.0332406,0,0.624585,0.774455,3.02246,0.428072,1.28328,0,3.02207
2.901333333,0,0.0492696,2.74359,0.101983,0.00364413,0.604546,0.801413,2.92017,0.354019,1.45117,0,3.14596
2.944000000,0,0.14602,2.78294,0.101928,0.00517611,0.367664,0.959135,3.0336,0.298836,1.22486,0,3.178
2.986666667,0,0.165357,2.88762,0.0604709,0.0447311,0.178043,1.10385,3.11216,0.227276,1.01381,0,3.12179
3.029333333,0,0.111636,3.02282,0.129264,0.0712476,0.0209842,1.22685,3.24067,0.142569,0.866848,0,3.13716
3.072000000,0,0.102669,2.85984,0.194185,0.0682153,0.00526543,1.2735,3.23084,0.169812,0.777707,0,3.04697
3.114666667,0,0.217548,2.60194,0.151633,0.0828974,0.0056208,1.27793,3.14081,0.226295,0.78112,0,3.09585
3.157333333,0.00227252,0.0258894,2.6268,0.127475,0.0880759,0.00870112,1.27488,3.02847,0.167591,0.844329,0,3.16953
3.200000000,0.00267274,0.0208952,2.72499,0.124701,0.0554979,0.0708491,1.37651,2.9281,0.0640215,0.851938,0,3.28061
3.242666667,0,0.00653016,2.8826,0.0941109,0.0277671,0.0830688,1.33624,2.83206,0.184579,0.78182,0,3.25001
3.285333333,0,0.0570487,2.83009,0.089701,0.0176325,0.0352135,1.01353,2.83769,0.360403,0.736998,0,3.10069
3.328000000,0,0.270324,2.75806,0.0895088,0.0639334,0.00125258,0.940069,2.90666,0.271847,1.1033,0,3.16522
3.370666667,0.00304683,0.0668616,3.07807,0.120933,0.0747921,0.000829951,0.809623,2.85552,0.295121,1.16178,0,3.26611
3.413333333,0.0247616,0.0329614,3.26621,0.145222,0.0699036,0.115955,0.731268,2.65321,0.310093,1.15987,0,3.26066
3.456000000,0.0324191,0.0170652,3.20042,0.0846949,0.0815197,0.258214,0.501123,2.79745,0.305455,1.0739,0.0322824,3.19964
3.498666667,0.0331272,0.0121397,2.98093,0.169568,0.0945706,0.286926,0.304006,3.00852,0.273903,1.019,0.0307053,3.12601
3.541333333,0.115923,0,2.83098,0.340735,0.126586,0.177786,0.228091,2.93641,0.417981,0.958416,0.000763029,3.06067
3.584000000,0.438055,0.173637,2.40358,0.404609,0.524338,0.00206605,0.171384,2.52563,0.421995,1.17039,0.0293548,3.06127
3.626666667,0.623799,0.342577,1.94876,0.469656,1.23988,0.0306844,0.0576325,2.16423,0.188502,1.73577,0.0218838,3.04923
3.669333333,0.492545,0.608271,1.35851,0.553309,2.05866,0.075242,0.0824316,1.69438,0.294442,2.32549,0.025491,2.90971
3.712000000,0.194058,1.22584,0.666995,0.265045,2.80067,0.27503,0.0888849,0.89114,0.352046,2.99349,0,2.62285
3.754666667,0.000456817,1.98677,0.213871,0.11439,2.98579,0.320926,0.0770999,0.520839,0.518441,3.20424,0.0317574,2.32071
3.797333333,0.000758861,2.38751,0.0176107,0.0391673,3.08163,0.299636,0.0838677,0.30775,0.7163,3.21556,0.0948677,1.99052
3.840000000,0.042098,2.81855,0.000362019,0,3.28546,0.212956,0,0.270757,0.853385,3.29953,0.0260004,1.39795
3.882666667,0.0110313,3.19699,0.00272655,0,3.23553,0.157705,0,0.189854,0.747141,3.35977,0.0990022,0.708356
3.925333333,0.000432031,3.40228,0.00599415,0.0608315,3.11332,0.13812,0,0.106361,0.74665,3.37601,0.220556,0.666943
3.968000000,0.000711417,3.34216,0.0159941,0.0270825,3.10491,0,0,0.0305444,0.918308,3.46164,0.206624,0.635267
4.010666667,0.000832079,3.14013,0.0115488,0.0297374,2.96881,0,0.0277244,0.0411753,0.993856,3.64863,0.121858,0.588617
4.053333333,0.000705698,3.1647,0,0.0136374,3.24028,0,0.00995057,0.0281076,1.20846,3.62607,0.138011,0.601832
4.096000000,0,3.36397,0.000234069,0.0119571,3.30755,0.0353602,0,0.0726805,1.35059,3.41137,0.188441,0.710397
4.138666667,0,3.37944,0,0.00635933,3.27624,0.0770122,0,0.182231,1.29394,3.20639,0.136308,0.836583
4.181333333,0,3.31211,0,0.0174881,3.34298,0.0232329,0,0.296229,1.30391,3.00976,0.107269,0.603422
4.224000000,0,3.3361,0.000806716,0.0384028,3.29654,0,0,0.193503,1.25122,3.08938,0.0919224,0.566318
4.266666667,0,3.10642,0.00134011,0.110281,3.13856,0.0344075,0,0.0956689,1.16357,3.21127,0.413103,0.647542
4.309333333,0.000410668,2.9051,0,0.0991637,3.29414,0.137851,0,0.0143518,1.08505,3.12982,0.677918,0.721708
4.352000000,0.000225526,3.01397,0,0.0465841,3.52186,0.0828564,0,0.0608155,1.01722,3.10799,0.709414,0.660425
4.394666667,0,3.4779,0,0.0046385,3.51711,0.082721,0,0.0879181,0.93423,3.15524,0.765761,0.565267
