TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
2.432000000,0.481923,1.10279,0.114812,0.901903,1.47359,0.272492,0.497884,0.185042,0.716522,4.57029,0.12805,0.196509
2.474666667,0.546594,1.17051,0.153584,0.811755,1.39184,0.180879,0.652381,0.157632,0.672679,5.03813,0.150476,0.196147
2.517333333,0.417464,1.539,0.383992,0.844678,1.81741,0.0272565,0.681511,0.162965,0.47257,4.88091,0.154834,0.378824
2.560000000,0.316556,1.56213,0.410957,0.912272,2.11586,0.0412354,0.696888,0.161276,0.000655714,4.96855,0.14853,0.361461
2.602666667,0.13883,1.03799,0.410589,0.739527,3.04043,0.0523936,0.43036,0.168525,0.275715,4.7983,0.201519,0.51127
2.645333333,0.278787,0.9679,0.321766,0.468787,3.20322,0.0878733,0.0682087,0.211909,0.130467,4.68103,0.176063,0.603546
2.688000000,0.318768,1.04714,0.441513,0.131358,3.24151,0.108625,0,0.203836,0.0695694,4.71508,0.137961,0.415233
2.730666667,0.257896,1.10891,0.486097,0.0551723,3.29588,0.132415,0,0.163533,0.052162,4.86562,0.0568641,0.193576
2.773333333,0.081692,1.07269,0.525212,0.142322,3.46987,0.143404,0,0.120628,0.0271443,4.92067,0.0132,0.17503
2.816000000,0.00076091,0.979042,0.570121,0.543369,3.53621,0.0986352,0.0595129,0.118458,0.00573623,4.87505,0.0809147,0.275553
2.858666667,0.000752446,0.876108,0.531336,0.0891645,3.75398,0.0250587,0.090951,0.104454,0.0469132,4.90238,0.195746,0.383226
2.901333333,0.0538149,0.779111,0.358318,0.0483021,3.8847,0.0450047,0.0921371,0.0771386,0.229879,4.75562,0.334251,0.539426
2.944000000,0.159192,0.711075,0.464668,0.168877,3.78174,0.0599318,0.238973,0.172867,0.0656249,4.35265,0.439368,0.765663
2.986666667,0.246871,0.619227,0.447641,0.346851,3.74115,0.0343786,0.520222,0.427132,0.0194255,4.19887,0.0392657,0.864536
3.029333333,0.168733,0.798887,0.425572,0.459442,3.65223,0.0190466,0.673384,0.451229,0.0553992,4.29695,0.0620622,1.28881
3.072000000,0.0156556,1.10129,0.377112,0.19207,3.57543,0.0207613,0.564905,0.368668,0.113621,4.39945,0.108095,1.45466
3.114666667,0.051633,1.2674,0.396812,0.00138886,3.55385,0.0257595,0.389917,0.191316,0.193157,4.21639,0.166445,1.71046
3.157333333,0.26863,1.23749,0.401057,0,3.63583,0.036254,0.22517,0.0110371,0.204264,4.04428,0.260451,2.12971
3.200000000,0.625685,0.91532,0.400031,0,3.78492,0.0324413,0.13875,0.00260959,0.312414,3.93181,0.529761,2.40011
