TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
1.578666667,0.796518,0.113467,1.2704,0.0954559,0.241818,1.50449,1.02934,0.955044,1.56271,0.32459,0.0324124,1.12501
1.621333333,0.529895,1.01357,1.53338,0.0779901,0.234287,1.72985,0.504866,1.81609,1.68065,0.0773881,0.0572171,1.28419
1.664000000,0.167922,1.19475,1.42388,0.0967396,0.645871,1.38204,0.785848,1.4477,1.8811,0.103498,0.140573,1.44268
1.706666667,0.428597,0.95896,1.42894,0.724657,0.200837,1.57687,1.24175,1.133,1.85946,1.24851,0,0.0799988
1.749333333,1.77766,0.433338,1.02427,1.54819,0.220489,1.09914,0.536901,1.22233,1.20759,1.78332,0.00485845,0.192925
1.792000000,2.43608,0.0102192,0.808642,2.16249,0.172225,0.283523,0.819967,0.964021,0.947783,1.86669,0.0240671,0.595484
1.834666667,2.13219,0.00132009,0.304856,2.21867,0.0450412,0.753992,1.04705,0.694499,0.452201,1.61679,0.0489915,0.873625
1.877333333,1.47036,0.177071,0.361651,2.22952,0.140993,0.993331,0.990741,0.725619,0.441269,1.2738,0.00409094,0.930498
1.920000000,1.43316,0.193156,1.20168,1.619,0.246159,0.766989,0.934221,0.678822,0.942102,1.0143,0.394218,0.138325
1.962666667,2.00751,0.353925,1.19175,1.46221,0.127809,0.67646,1.00117,1.11566,1.11842,0.685566,0.245004,0.0768537
2.005333333,2.18095,0.231887,1.2983,1.14242,0.0296107,1.10971,1.39009,0.624316,0.853084,0.251311,0.471782,0.687115
2.048000000,1.69968,0,2.11299,0.185543,0.159462,1.74444,1.1119,0.0266371,0.408832,0.931643,1.18983,1.19469
2.090666667,0.710638,0.00495462,2.49421,0.346768,0.197287,2.18581,0.599438,0.0351664,0.306107,1.38679,1.47312,0.771376
2.133333333,1.02081,0.14593,2.39271,0.782566,0.530158,2.80968,0.436582,0,0.241076,1.06496,0.696875,0.430028
2.176000000,1.13657,0.215772,1.86969,0.504978,0.943774,2.64697,0.440119,0.137835,0.0458294,1.5644,0.284829,0.508725
2.218666667,1.21116,0.230876,0.829444,0.400513,0.827146,1.62158,0.567955,0.296559,0.23586,2.11646,0.303263,0.419227
2.261333333,1.09788,0.16849,0.89355,0.269101,0.880398,1.39348,0.205833,0.694683,1.02172,2.24217,0.367618,0.681008
2.304000000,0.977711,0.00836924,1.11413,0.25686,0.986043,0.863055,0.078611,0.911865,1.29929,1.72574,0.257864,1.23937
2.346666667,1.19206,0.175359,0.919102,0.476509,0.738211,0.729671,0.328244,0.762042,1.30712,0.975729,0.0140377,1.62671
2.389333333,0.92675,0.503421,0.558157,1.08683,0.877664,0.333376,0.550521,0.589514,1.39798,0.396359,0.0198054,1.3969
2.432000000,0.912082,0.862266,1.27665,1.40057,0.900546,0.157158,0.504747,0.586845,1.19708,1.25529,0.000437526,0.697499
2.474666667,1.01174,1.16316,1.11575,1.18609,0.928206,0.393087,0.471651,0.986307,1.21352,1.36839,0.000282222,0.630967
2.517333333,1.01244,1.25164,0.528524,0.997553,0.699924,0.831034,0.557514,1.42829,1.09983,1.35813,0.000349465,0.993748
2.560000000,0.843102,1.23428,0.589282,1.18113,0.189755,0.915607,0.793421,1.48411,0.742862,1.20316,0.0970095,1.31881
2.602666667,0.4097,1.11949,0.667004,1.41012,0.279526,0.904703,1.01798,1.77559,0.254827,1.4099,0.381519,1.35384
2.645333333,0.412195,1.16959,0.532673,1.3737,0.42879,0.68959,1.13338,1.99835,0.085539,1.70772,0.722352,1.12281
2.688000000,0.598981,0.84761,0.49513,1.25259,0.610493,0.386406,1.15996,2.01532,0.430052,1.67824,0.655705,0.614046
2.730666667,0.572591,0.488497,0.727255,1.29953,0.774508,0.068313,1.18016,1.81329,0.707556,1.66416,0.576403,0.181507
2.773333333,0.757572,0.313241,0.807409,1.69761,0.973739,0.0618715,1.0375,1.79592,1.07111,1.61771,0.415917,0.332538
2.816000000,0.763229,0.358093,0.803285,1.87923,0.939565,0.0624144,0.748465,1.75517,1.06027,1.68085,0.509302,0.484719
2.858666667,0.689699,0.47351,0.996516,1.99853,0.836645,0.0677762,0.708507,1.53191,0.751332,1.50125,0.560143,0.695569
2.901333333,0.531231,0.318694,1.19775,2.11801,0.701207,0.0734316,1.28874,1.47431,0.72314,1.30302,0.686709,0.666091
2.944000000,0.636013,0.567487,1.04194,2.07571,0.64739,0.0580646,1.75818,1.69331,0.70067,1.11226,0.733252,0.493127
2.986666667,0.923788,0.749044,1.14637,1.88142,0.715385,0.0575434,1.83282,1.68301,0.996449,0.719153,0.371766,0.616511
3.029333333,0.742241,1.03168,1.14693,1.71965,0.755031,0.0510178,1.35296,1.52031,1.59551,0.703749,0.191557,0.759858
3.072000000,0.648867,0.905181,0.941934,1.80093,0.760067,0.110334,0.863942,1.43628,1.63915,0.811711,0.139933,0.781024
3.114666667,0.72697,0.814081,0.763961,1.84783,0.68043,0.157033,0.725711,1.50229,1.56685,0.964912,0.0938277,0.924981
3.157333333,0.623161,0.851573,0.548797,1.75706,0.701168,0.198861,0.952351,1.82419,1.50029,1.2353,0.0484448,0.776201
3.200000000,0.183997,0.931726,0.370119,1.46675,0.802377,0.123803,1.10037,2.19016,1.20478,1.46754,0.221231,0.806812
3.242666667,0.0632177,0.956951,0.456098,1.46057,1.02635,0.0452157,0.917328,2.31282,1.04243,1.58393,0.548709,1.24579
3.285333333,0.0361656,0.926354,0.618358,1.65732,1.08973,0.0810144,0.510092,2.26159,1.14058,1.57697,0.304994,1.49334
3.328000000,0.438872,1.03014,0.641013,1.68969,0.967978,0.26839,0.435318,1.82568,1.44578,1.48767,0.0817124,1.49092
3.370666667,0.736451,1.03592,0.795198,1.63115,0.750835,0.40569,0.925933,1.59681,1.59862,1.53066,0.0310191,1.06969
3.413333333,0.748205,1.1127,0.848557,1.52728,0.425088,0.398897,1.09781,1.59926,1.71796,1.60065,0.0233184,0.831058
3.456000000,0.805911,0.921186,0.686934,1.55304,0.534239,0.136372,1.16072,1.46662,1.3176,1.47253,0.000468353,0.819451
3.498666667,0.902816,0.710806,0.473984,1.63384,0.626229,0.119133,1.64977,1.41353,0.787105,1.36573,0.0229296,0.902345
3.541333333,0.986729,0.9199,0.422206,1.57065,0.511146,0.116216,1.91998,1.42637,0.33824,1.12812,0.000661635,0.505448
3.584000000,1.17304,0.903611,0.339555,1.23705,0.488172,0.108951,1.86287,1.42979,0.339399,1.03743,0.466459,0.362263
3.626666667,1.27301,0.787841,0.622964,1.23203,0.610588,0.17651,1.46217,1.62622,0.184905,0.942598,0.440918,0.772767
3.669333333,1.17893,0.361026,1.07301,1.62944,0.625117,0.156394,1.33412,1.4441,0.349099,1.05081,0.558029,1.30862
3.712000000,1.15441,0,0.950894,1.86919,0.729459,0.0819827,1.20336,1.47883,0.427309,1.00691,0.756152,1.34922
3.754666667,1.19916,0.0041645,1.14343,1.78628,0.667401,0.0741937,1.16272,1.51089,0.211265,1.01596,0.694194,1.21156
3.797333333,1.18967,0.0752767,0.878504,1.7753,0.355115,0.852454,0.815695,1.56849,0.440116,0.931584,0.325026,1.17152
3.840000000,1.03993,0.0998262,1.11449,0.764187,1.5018,1.23073,0.325572,0.64255,1.97278,0.939913,0.557106,0.667672
3.882666667,1.05035,0.176111,1.62985,0.274859,2.4636,0.987591,0.0492201,0.295288,1.99779,1.055,0.480776,0.796701
3.925333333,1.13744,0.138846,1.83353,0.407274,2.63939,0.768786,0.13441,0.193178,1.94109,1.31104,0.154626,1.11667
3.968000000,1.12767,0.246203,1.78352,0.301488,2.6031,0.488023,0.2852,0.0816375,1.78242,1.96654,0.0725607,1.08969
4.010666667,0.86727,0.302961,1.29506,0.243877,2.27398,0.311523,0.127149,0.322978,1.62836,1.71697,0.356029,1.50791
4.053333333,0.930946,0.327727,0.77187,0.140648,1.56329,0.437176,0.157793,0.225254,1.43294,1.38258,0.631427,1.65375
4.096000000,1.04497,1.02445,0.240956,0.376431,1.0945,0.694237,0.263618,0.314478,1.11499,1.88056,0.577879,0.939733
4.138666667,1.37326,1.72871,0.0908656,0.70239,0.048156,0.450157,1.1683,0.458635,0,2.17849,0.749519,0.232699
4.181333333,1.66215,1.92087,0.00615917,0.482631,0.0658714,0.226709,1.87001,0.431691,0.0234926,1.62641,1.3212,0.0348648
4.224000000,0.967961,2.05662,0.294516,0.0791382,1.84361,0.0703151,1.36202,0.63318,0.328434,1.77694,1.57183,0.0657934
4.266666667,0.695608,0.562736,0.420675,0.014037,2.27054,0.268452,0.600036,0.902918,0.943408,1.93883,0.942114,0.69627
4.309333333,1.18262,0.622557,0.597956,0.0132,2.40122,0.262304,0.510531,1.28685,1.27354,1.57685,0.153413,0.959656
4.352000000,1.4009,0.523072,0.570467,0.00330774,2.59182,0.159438,0.597584,1.43216,1.11256,1.39525,0.144222,1.03464
4.394666667,1.38996,0.309578,0.612843,0.0883672,2.71202,0.11764,0.548182,1.17682,0.782967,1.45724,0.0429206,1.12402
4.437333333,0.669375,0.21897,0.422887,0.192811,2.29534,0.255385,0.307218,1.54923,1.18946,1.41587,0.501888,0.375624
4.480000000,0.157927,0.785164,1.4406,1.55309,0.697728,0.415512,0.560531,1.6367,1.34604,1.66294,0.66715,0.368072
4.522666667,0.202691,1.2713,2.0654,1.8362,0.0572102,0.66096,0.80572,0.910062,1.35347,2.07175,0.669842,0.473712
4.565333333,0.583385,1.41078,1.81696,1.83645,0.048454,0.669674,0.553984,0.553632,1.38071,2.22988,0.491698,0.367903
4.608000000,0.697964,1.24919,1.78771,1.45361,0.170694,0.704778,0.91941,0.210858,1.49199,2.10208,0.219826,0.257016
4.650666667,0.578668,0.733831,1.43227,1.154,1.09944,1.00292,1.01264,0.162888,1.99276,0.449427,0.124746,0.420731
4.693333333,1.10939,0.710869,0.924226,1.07645,1.70265,1.21182,0.776897,0.128867,1.815,0.159471,0.194486,0.468663
4.736000000,1.29391,0.96851,0.558254,1.33355,1.49338,1.56179,0.825999,0.509477,1.3192,0.397437,0.553546,0.517896
4.778666667,1.01192,1.11575,0.18892,1.36086,0.698161,1.07706,1.57826,1.09008,1.24277,0.689162,1.06369,0.281164
4.821333333,0.553155,0.952638,0.992835,1.08201,0.749069,1.16354,1.52358,1.07167,0.966122,0.733094,1.49958,0.15101
4.864000000,0.459845,0.989577,1.23581,1.35397,0.85855,0.571427,1.89738,1.18392,0.3139,0.95722,1.31049,0.188631
4.906666667,0.394069,0.850432,0.8098,1.87143,0.487935,0.34184,2.25928,1.06406,0.876927,0.667424,0.937254,0.449262
4.949333333,0.519219,1.30229,0.0590925,1.99944,0.0852083,0.240325,2.42246,1.03462,1.14092,0.331942,0.722938,0.693072
4.992000000,0.994556,1.05256,0.174738,1.69431,0.0454461,0.163055,2.5352,0.976107,1.36144,0.230196,0.390898,0.76296
5.034666667,0.928573,1.00027,0.375784,1.26247,0.269667,0.213122,2.7901,1.1748,1.56996,0.0951889,0.613341,0.936334
5.077333333,0.484299,1.33818,1.03731,0.0615506,0.912986,0.248256,2.20334,1.28983,1.62329,0.193503,1.09611,1.54234
5.120000000,0.43005,1.22472,1.40321,0.00702982,0.759415,0.925022,1.62362,0.919272,1.26031,0.156394,1.38169,1.61068
5.162666667,0.262671,1.39267,1.10021,0.0567694,0.60655,1.2638,1.72185,1.19552,0.536276,0.278417,1.83707,0.730993
5.205333333,1.25848,1.06638,0.710996,0.900895,0.427778,1.51776,1.37582,1.13539,0.53784,0.274125,1.47177,0.323422
5.248000000,1.92842,0.590417,0.758927,1.25519,0.226981,1.5486,0.795169,1.04691,0.589145,0.706488,0.806772,0.336989
5.290666667,1.93527,0.303707,0.703204,0.90594,0.235424,1.9479,1.0957,0.662365,0.211883,1.05125,0.481309,0.268745
5.333333333,1.68662,0.132937,0.215341,0.447979,0.508231,2.27155,0.854076,0.81721,0.558706,1.44952,0.0698667,1.10024
5.376000000,0.881681,0.304855,0.88717,0.841741,0.617089,1.72925,0.62755,0.907883,1.45896,0.988935,0.197402,1.43498
5.418666667,1.30625,0.00292125,1.17107,1.14905,0.179108,0.692602,1.46138,0.702194,1.73867,1.07703,0.144863,1.23101
5.461333333,1.49107,0.0102061,1.02005,0.944428,0.0235471,0.930412,1.37584,0.805971,1.67036,1.39037,0.0308378,1.027
5.504000000,1.12825,0.0643968,1.54998,0.404612,0.0629281,1.33716,0.900438,2.14456,0.330143,0.47303,0.0366543,1.28928
5.546666667,0.154943,0.299548,1.7085,0.401488,0.401529,1.85918,0.615621,1.69721,0.0961057,0.136873,0.272233,1.78442
5.589333333,0.000450586,0.273234,1.71786,0.226251,0.409424,2.29554,0.0921928,1.02156,0.0306583,0.0806857,0.430019,1.53283
5.632000000,0.230307,0.289211,1.43368,0.276436,0.409995,2.3509,0.226797,0.925269,0.122785,0.601282,0.556211,1.23421
5.674666667,0.325946,0.224891,1.2728,0.23526,0.512682,2.17036,0.141991,1.00888,0.203559,0.772048,1.03973,0.884542
5.717333333,0.134199,0.567385,1.10312,0.637617,1.21278,1.32608,0.109883,1.12939,0.422701,0.520999,0.971861,0.594184
5.760000000,0.558015,0.769396,1.06982,2.14909,0.710403,0.507899,0.14022,1.68652,1.01819,0.338183,0.19639,0.323219
5.802666667,0.807772,0.5957,0.629324,2.60017,0.0161729,0.541727,0.128932,1.88933,0.737095,1.54901,0.064396,0.351599
5.845333333,1.20125,0.425653,0,2.59165,0.200819,0.693535,0.0605619,2.35039,0.277608,1.90283,0.0676093,0.266939
5.888000000,1.14849,0.301005,0,2.27819,0.302194,1.20527,0.106708,2.20137,0.307404,2.21305,0.0611256,0.183214
5.930666667,0.939418,0.330322,0.0201905,1.60026,0.337108,1.3011,0.184772,1.81266,0.621335,2.28462,0.0820522,0.193224
5.973333333,1.26272,0.52939,0.378747,0.757603,0.222917,1.25291,0.168338,1.20661,0.699985,2.41288,0.172889,0.261068
6.016000000,1.91488,0.450446,0.551676,0.869711,0.316956,0.945875,0.275414,1.40031,0.509575,2.65926,0.0626797,0.164727
6.058666667,1.96121,0.386854,0.737666,1.43225,0.264544,0.725707,0.316283,1.44523,0.294798,2.70643,0.0464033,0.0773889
6.101333333,1.62273,0.573806,1.05639,1.75996,0.203125,0.358386,0.536594,1.32156,0.218421,2.08483,0.314604,0.0168961
6.144000000,1.5573,1.06852,0.789802,1.70374,0.382604,0.104911,0.775947,1.55582,0.300975,1.54248,0.427548,0.00785428
6.186666667,1.51879,0.888093,0.0692301,2.14451,0.293809,0.113238,0.615082,1.999,0.377209,1.53307,0.365404,0.116005
6.229333333,1.50565,0.0990071,0.0820424,2.42242,0.17153,0.110912,0.266329,2.21621,0.198954,2.17235,0.156844,0.586786
6.272000000,1.77638,0.0599424,0.241796,2.0785,0.0285503,0.137579,0.144852,2.16731,0.230351,2.52865,0.0024113,0.609301
6.314666667,1.80636,0.085533,0.417776,1.8579,0.0230869,0.0832455,0.0851401,1.92511,0.245755,2.50791,0.00282265,0.590077
6.357333333,1.88152,0.0989852,0.490442,1.56749,0.0293695,0.145834,0.0820243,2.02966,0.635586,2.03751,0.326342,0.427152
6.400000000,2.2933,0.258378,0.510243,1.33928,0.0270325,0.337745,0.0837597,2.06119,0.637187,1.46242,0.526541,0.271186
6.442666667,2.50203,0.406303,0.561292,0.854756,0.0469473,0.516818,0.0912694,2.04307,0.327981,1.352,0.520598,0.17823
6.485333333,2.43098,0.220029,0.561841,0.322233,0.0962332,0.431529,0.109453,1.91969,0.791867,1.22683,0.516401,0.142517
6.528000000,1.98292,0.0963705,1.20753,0.287896,0.163028,0.26767,0.280238,1.46174,1.23854,0.959949,0.59024,0.117154
6.570666667,1.19984,0.0974593,1.60066,0.2314,0.22515,0.194395,0.289024,1.51132,1.15238,0.899605,0.773738,0.280123
6.613333333,1.09088,0.236058,1.79473,0.221269,0.206977,0.334153,0.0313647,1.50384,1.17778,0.929667,1.11589,0.57527
6.656000000,0.892592,0.215684,2.15407,0.225338,0.105064,0.614022,0.156388,1.70392,0.844252,1.0486,1.2199,1.26487
6.698666667,0.896548,0,2.01323,0.242608,0.174194,0.549005,0.33446,1.40507,0.82059,1.02479,0.884217,1.62905
6.741333333,2.11694,0,1.23901,0.457954,0.23021,0.757774,0.444872,0.908278,0.467808,1.32947,0.371779,1.12953
6.784000000,2.90035,0,0.453779,0.737194,0.236385,1.58613,0.401758,0.875666,0.171226,1.82538,0.291743,0.346195
6.826666667,2.8371,0.025598,0.209766,1.01324,0.226173,2.02072,0.28152,0.59209,0.160215,2.29247,0.1831,0.109985
6.869333333,2.26574,0.0455013,0.122844,1.12805,0.143558,2.03668,0.231932,0.67395,0.157546,2.68236,0.114996,0.127169
6.912000000,1.90439,0.0801964,0.103195,1.31888,0.0402338,1.64491,0.391941,0.840619,0.0604365,2.51508,0.131613,0.248519
6.954666667,1.62481,0.226575,0.0329028,2.00235,0.132449,1.28201,0.411675,1.24014,0.00515038,2.13192,0.110706,0.388465
6.997333333,1.03619,0.277843,0.186027,2.09838,0.382936,1.74768,0.171264,1.38475,0.0562806,1.97797,0.134611,0.559294
7.040000000,1.02177,0.0229126,0.386317,1.91854,0.43861,2.26873,0.380847,1.49536,0.0449881,1.86611,0.137472,1.07887
7.082666667,1.09809,0.0928103,0.809418,1.62861,0.600687,1.98745,0.17697,1.52269,0.110348,1.75039,0.116551,1.016
7.125333333,0.58396,0.375668,0.888808,1.01801,0.358264,1.35413,0.333627,1.61536,0.36388,1.48588,0.492093,1.51829
7.168000000,0.694524,0.433518,0.900989,0.82705,0.301831,0.424065,1.06301,1.31599,0.576171,1.47191,0.893004,1.3655
7.210666667,0.804836,0.412253,0.907789,0.807888,0.282221,0.0248458,1.64193,1.06039,0.784791,2.11896,0.801856,1.13416
7.253333333,0.559788,0.868768,0.709395,1.23518,0.0957985,0.0557253,1.56215,1.04882,0.66085,2.74248,0.355564,1.16234
7.296000000,0.200259,1.08787,0.606878,1.41234,0.115372,0.196447,1.40275,0.807871,0.983685,2.61776,0.231728,1.98321
7.338666667,0.187464,2.35324,0.217963,1.45754,0.133927,0.501277,1.09005,0.55358,1.46015,1.6763,0.307997,1.48774
7.381333333,0.400888,2.37062,0.65851,0.542067,0.08021,0.154855,0.874962,0.622834,2.12145,0.225746,0.909174,0.826927
7.424000000,0.254473,1.95144,0.679575,0.472319,0.0791604,0.291397,0.966494,0.164938,2.40249,0.412173,1.09424,0.945281
7.466666667,0.133906,1.958,0.618113,0.667874,0.34439,0.197515,1.17507,0.0463749,1.66783,1.0416,0.886264,0.983156
7.509333333,0.208252,2.15487,0.538709,0.575209,0.520286,0.103963,1.59112,0.145479,0.69096,1.19693,0.438746,0.508188
7.552000000,0.204511,1.88629,1.15832,1.39189,0.552183,0.00119565,1.38244,0.330064,0.783528,1.39877,0.173657,0.308437
7.594666667,0.132684,0.630455,1.82233,1.43357,0.93412,0.167878,0.811857,0.654672,1.23624,1.23028,0.368222,0.713866
7.637333333,0.0838819,0.137852,1.99098,1.2951,1.23387,0.387498,0.556743,0.787023,1.31574,1.30917,0.320709,0.846682
7.680000000,0.24878,0.308899,2.07017,1.17806,1.25111,0.278458,0.605851,0.682235,1.11285,1.3256,0.459861,0.636098
7.722666667,0.215445,0.549631,1.8037,0.451334,1.28284,0.589007,0.645573,1.05257,0.209522,0.893527,0.858016,0.848322
7.765333333,0.117657,0.651653,1.39152,0.499351,0.90826,1.05125,0.595638,1.61896,0.709619,0.618604,0.964501,0.881278
7.808000000,0.142535,1.24116,0.940068,0.531295,1.05518,0.98962,0.683628,1.578,0.766041,0.415091,1.00574,0.455194
7.850666667,0.215603,1.82581,0.469116,0.545289,1.13598,1.39245,0.842382,1.28966,0.716548,0.40102,0.897785,0.292096
7.893333333,0.419556,2.0959,0.231628,0.587366,1.19024,1.88451,0.582195,0.987262,0.343617,0.6724,0.82022,0.698836
7.936000000,0.429558,0.664114,0.0463155,1.92354,0.408261,2.20028,0.940803,1.30035,0.00654698,1.8039,0.276097,1.11732
7.978666667,0.756918,0.777446,0.140293,1.62166,0.577322,0.876099,0.981242,1.81183,0.0970167,1.81875,0.681956,1.89043
8.021333333,0.45494,1.0393,0.258677,1.294,1.17329,0.0912393,0.563274,2.08073,0.239674,2.51458,0.724778,1.59191
8.064000000,0.0299462,1.04161,0.316646,1.30906,1.02106,0.157372,0.119265,2.01807,0.0544526,2.72696,0.608224,1.05827
8.106666667,0.000165923,0.512525,0.368565,1.51035,0.844674,0.368413,0.0355105,1.45596,0.0600185,2.53058,0.169156,1.08592
8.149333333,0.0709346,0.166764,0.311481,0.830994,0.934721,0.466475,0.185055,0.954403,1.02831,2.04394,0.0508611,1.25283
8.192000000,0.102343,0.0388662,0.0331222,0.449493,1.52103,0.77767,0.0491772,0.769317,1.97152,1.05475,0.4751,1.88029
8.234666667,0.260249,0.0402224,0.216809,0.471571,1.35187,0.553367,1.01558,0.8936,2.1198,0.0270062,1.49169,1.84949
8.277333333,0.527711,0.409582,0.0898151,1.50314,1.07235,0.898197,2.16214,0.202061,1.25183,0.312441,1.47854,1.51349
8.320000000,0.488518,0.120235,0.324557,1.71894,0.701524,1.25557,1.53089,0.146036,1.22987,0.204403,1.39523,1.33814
8.362666667,0.530862,0.0447581,0.854928,1.42933,0.340842,1.57555,0.677272,0.0763842,1.28284,0.285018,1.75236,1.13604
8.405333333,0.657418,0.03643,1.62467,0.97117,0.280019,1.57674,0.585812,0.0496411,1.29036,0.404422,2.30005,0.948566
8.448000000,0.913752,0.548655,1.44782,0.506599,0.301048,1.19634,0.6847,0.501497,1.33624,0.329186,2.65988,0.809551
8.490666667,0.590968,0.940444,0.432637,0.0767378,1.31253,0.621942,1.3602,1.02926,1.31373,0.311306,1.97663,0.572667
8.533333333,1.26648,1.2903,0.0287568,0.253541,1.4656,0.537963,1.59908,0.93382,0.53617,0.22977,1.44537,0.322839
8.576000000,1.3968,1.27504,0.0199406,0.31962,0.913848,1.03927,2.44821,0.799585,0.348312,0.60484,0.92025,0.392408
8.618666667,1.05838,0.928108,0.287116,0.858749,0.614813,1.57817,2.30716,0.717059,0.249083,1.1577,0.49955,1.08802
8.661333333,1.338,0.440247,0.325332,0.617414,0.622712,1.85882,1.94574,0.64154,0.833977,1.23365,0.166658,1.49786
8.704000000,0.911497,0.327396,0.281548,0.601757,0.47241,1.88276,1.64893,0.558296,1.37578,1.21675,0.168168,1.7653
8.746666667,0.660517,0.198588,0.4521,0.475005,0.148618,1.73694,1.33038,0.291705,1.4755,1.40587,0.190434,1.43679
8.789333333,1.27965,0.348964,0.855152,0.78572,0.155559,0.791472,0.695123,0.707258,0.934367,1.26257,0.516822,1.27056
8.832000000,1.43705,0.324165,1.44913,1.12294,0.146863,0.884275,0.554119,1.48759,0.497921,0.992626,0.817675,1.63244
8.874666667,0.637578,0.107481,1.87377,1.17384,0.339335,1.41202,0.0480336,1.57166,1.0762,0.82694,0.144965,1.58369
8.917333333,1.67237,0.482985,1.95903,0.307576,0.887232,1.23346,1.08991,0.599373,0.400536,1.39275,0.174424,0.247132
8.960000000,1.26433,1.60384,1.14986,0.172347,1.57215,0.412446,1.69768,0.537004,0.458312,0.738795,1.03307,0.129652
9.002666667,0.666436,2.95429,0.578291,0.247897,1.16099,0,3.20468,0.170996,1.00151,0.628214,1.0479,0.173091
9.045333333,0.272835,3.05971,0.418206,0.361694,1.01318,0.00776573,3.48008,0.145194,0.92223,0.396719,1.15774,0.199373
9.088000000,0.0204713,3.00137,0.240249,0.436212,0.930743,0.0219151,3.66855,0.13891,0.822857,0.209428,1.50218,0.24382
9.130666667,0.0100102,2.90253,0.181942,0.365379,0.915182,0.0344765,3.86769,0.134141,0.844137,0.00259534,1.71857,0.270758
9.173333333,0.0296389,2.84368,0.285973,0.229592,1.03739,0.140436,4.19265,0.105423,0.409561,0.00333984,1.92594,0.28468
9.216000000,0.0630803,2.48443,0.192516,0.249134,0.928739,0.0510666,4.47846,0.0611708,0.167133,0.196357,1.922,0.338995
9.258666667,0.106745,2.49169,0.221599,0.0563669,0.552549,0.0420185,4.49605,0.524798,0.170805,0.0900013,2.11179,0.259086
9.301333333,0.0578256,2.67618,0.194638,0.32058,0.406868,0.0367419,4.4852,0.54719,0.0689829,0.017054,2.08097,0.194576
9.344000000,9.15393e-05,2.81127,0.0640268,0.338063,0.472291,0.0312704,4.33236,0.499252,0,0.0711335,1.96829,0.318532
9.386666667,0.000123096,2.87895,0.0360748,0.333488,0.435158,0.0327416,4.14319,0.490402,0.0581942,0.129166,1.48128,0.317856
9.429333333,0.224705,2.83827,0.0510318,0.339459,0.38387,0.0347773,4.14653,0.50021,0.138582,0.19061,1.38503,0.242946
