TIME,27.4658,30.2124,32.959,35.7056,38.4521,41.1987,43.9453,46.6919,49.4385,52.1851,54.9316,57.6782,60.4248,63.1714,65.918,68.6646,71.4111,74.1577,76.9043,79.6509,82.3975,85.144,87.8906,90.6372,93.3838,96.1304,98.877,101.624,104.37,107.117,109.863,112.61,115.356,118.103,120.85,123.596,126.343,129.089,131.836,134.583,137.329,140.076,142.822,145.569,148.315,151.062,153.809,156.555,159.302,162.048,164.795,167.542,170.288,173.035,175.781,178.528,181.274,184.021,186.768,189.514,192.261,195.007,197.754,200.5,203.247,205.994,208.74,211.487,214.233,216.98,219.727,222.473,225.22,227.966,230.713,233.459,236.206,238.953,241.699,244.446,247.192,249.939,252.686,255.432,258.179,260.925,263.672,266.418,269.165,271.912,274.658,277.405,280.151,282.898,285.645,288.391,291.138,293.884,296.631,299.377,302.124,304.871,307.617,310.364,313.11,315.857,318.604,321.35,324.097,326.843,329.59,332.336,335.083,337.83,340.576,343.323,346.069,348.816,351.562,354.309,357.056,359.802,362.549,365.295,368.042,370.789,373.535,376.282,379.028,381.775,384.521,387.268,390.015,392.761,395.508,398.254,401.001,403.748,406.494,409.241,411.987,414.734,417.48,420.227,422.974,425.72,428.467,431.213,433.96,436.707,439.453,442.2,444.946,447.693,450.439,453.186,455.933,458.679,461.426,464.172,466.919,469.666,472.412,475.159,477.905,480.652
0.000000000,22.7175,25.0717,21.1271,21.0638,25.1197,20.1535,18.8914,26.9745,27.3556,19.8387,19.0163,19.8018,15.5097,22.073,32.0443,23.9399,15.0419,22.3328,27.1067,27.2215,31.2128,27.2119,17.9107,15.1294,26.0209,38.4461,28.9529,16.3714,20.4402,20.1278,16.9903,26.2274,28.1063,19.3279,21.3758,25.1113,19.6642,21.9119,28.6444,23.0237,15.6063,19.6423,26.8037,25.7736,21.3735,21.6542,19.6857,13.8303,20.5112,34.1734,26.8048,14.8832,22.5907,25.4806,21.8882,28.6479,28.7694,18.1912,15.9557,21.3519,24.3701,23.558,21.1973,18.7185,14.8234,16.0269,22.7401,23.5751,20.1871,21.9431,22.635,15.1162,17.3629,29.0221,23.8656,13.0055,18.3414,22.5038,18.0711,22.9436,24.5273,14.4926,13.6993,22.9882,31.2618,28.4884,20.4901,23.6312,23.2277,15.9747,22.3691,26.4013,15.2912,13.7856,18.7515,15.9899,19.4299,26.4153,21.075,12.2573,15.4332,21.8614,21.0248,20.4399,22.3242,17.9205,11.358,14.599,21.8205,19.5471,12.996,15.7789,19.3884,16.439,21.5599,26.9925,16.5999,13.2384,20.0735,18.3083,19.1487,23.2822,18.6947,11.6524,12.7546,19.1818,20.0321,14.4042,13.4695,16.4988,13.6071,17.6877,28.6785,21.6579,8.73993,12.9984,18.7617,14.3284,16.9585,23.2512,17.0899,10.6419,12.7573,15.4372,16.0328,17.2552,16.5124,14.0574,14.7179,21.5025,25.1176,15.2488,10.3637,16.1726,15.4824,14.4943,18.5884,14.2278,6.87487,11.5107,16.1862,11.9028,11.9668,16.0589,13.3564,9.10119
1.365333333,21.3171,25.0735,19.3154,18.5525,26.179,18.0296,16.219,27.2994,27.7545,17.4213,17.2388,19.8868,12.4183,20.7093,35.0231,23.4057,11.2696,22.1156,26.9004,24.2759,32.3062,26.5174,15.9283,12.106,24.8567,42.6988,29.4613,12.2911,20.4258,19.6708,13.3067,27.101,29.2758,16.046,19.889,25.9682,16.8234,20.0272,30.0677,22.1979,12.6647,18.1398,27.0395,25.2108,19.0925,20.6886,19.3337,10.9957,18.4634,38.1822,27.9709,10.3076,23.339,25.495,18.2971,29.1909,29.9794,15.6322,13.7328,20.6523,23.5176,22.8044,19.6526,17.9732,12.8737,13.975,22.859,23.079,18.0905,20.6515,23.331,12.792,14.8206,32.2898,24.4232,9.57975,17.7372,23.6522,14.6716,22.8582,26.2905,11.8203,11.687,22.1912,32.0157,29.3478,16.7787,23.4458,23.8826,12.3962,21.9918,29.3641,12.7592,11.9648,19.5564,13.4609,18.0921,27.9252,21.1844,9.47616,14.2251,22.288,19.6955,18.8652,22.3733,17.7546,8.85753,13.35,22.5162,19.7935,10.3789,14.8246,19.7989,13.9528,20.3814,30.2468,14.9938,10.6139,21.6632,16.0726,17.9051,23.9386,18.4223,9.55118,11.2203,19.2073,20.4245,12.8093,11.6746,16.869,11.7438,15.5652,32.9201,23.1919,5.81315,12.3996,20.1906,12.1054,15.5796,25.6534,16.2734,8.62719,11.8033,14.9457,14.7411,16.7172,15.8847,12.5013,13.1062,20.8347,28.0515,14.1566,7.95149,16.9906,14.644,12.5142,19.7736,14.6958,4.60811,11.2705,17.5979,10.1778,10.7644,16.5819,13.1116,7.11219
2.730666667,16.7589,21.9025,15.0502,13.5138,24.232,13.522,11.8153,23.7199,24.7023,12.6223,13.4085,17.3689,8.12203,16.752,34.0183,19.6674,6.63211,19.1145,23.6386,17.4709,29.7709,21.8027,12.1919,7.81885,20.3809,41.8457,26.5127,7.02919,17.9053,17.0451,7.99216,24.8841,26.7063,10.7956,15.9311,23.5494,11.9624,15.6166,27.776,18.27,8.42368,14.3698,23.6712,21.119,14.3049,16.9692,16.612,7.10727,13.9149,37.9572,26.2663,5.07971,21.3188,22.5751,12.0207,26.3522,27.0528,11.334,9.91769,17.1902,19.4306,18.877,15.498,14.7546,9.5311,10.2175,19.9647,19.4434,13.5134,16.7135,20.8319,9.40298,10.4477,32.3226,21.6898,5.54717,14.7593,22.4567,9.11549,20.3623,24.6541,8.03864,8.46596,18.4397,28.1074,26.8656,10.7785,20.4547,21.7011,7.44397,18.9653,28.994,9.06943,9.09242,18.0113,9.24706,14.3683,25.9243,18.4599,5.90611,11.269,20.012,15.3916,14.9034,19.1231,15.6921,5.32435,10.5881,20.0636,17.6864,6.57664,12.0191,17.8333,9.60388,16.6699,29.7952,12.284,7.03309,21.1264,11.4214,14.4917,21.3239,15.6648,6.51375,8.32153,16.7406,17.9006,9.81364,8.48782,15.0254,8.72438,11.1272,34.2077,22.0127,2.86156,10.1562,19.56,8.3194,12.4663,25.025,13.3122,5.74649,9.24919,12.5876,11.3222,13.9668,13.1906,9.22798,9.98481,16.9865,27.9409,11.6324,4.98513,15.6767,11.9728,8.73764,18.6617,13.4542,2.25192,9.6386,17.2687,6.95587,8.54689,14.5726,11.4791,4.23708
4.096000000,10.7207,16.6354,9.83174,7.90129,19.8594,8.4606,7.31769,17.3364,19.3764,7.19758,8.85677,13.1457,4.10776,11.9472,29.2277,14.2287,2.77167,14.3837,18.6844,9.5373,24.5034,14.7765,7.92008,3.8355,14.1553,36.3642,21.2646,2.62778,13.7275,13.1927,3.20355,20.3752,21.2901,5.56468,10.972,18.5898,6.95645,10.3514,22.5817,12.6218,4.36546,9.75268,17.8272,14.9305,8.76189,11.8272,12.5586,3.44777,8.60501,33.7026,22.7289,1.33595,17.0817,17.8819,5.525,21.2667,20.8118,6.97719,5.90932,12.0715,13.6857,12.9776,10.3875,9.97438,6.12604,6.19289,14.9896,13.9956,8.03524,11.7265,15.7924,6.20427,6.2363,29.0234,16.8995,2.21305,10.65,19.273,3.79006,16.4936,20.0672,4.60826,5.23472,12.9548,21.0727,21.8695,4.92534,15.6888,17.4681,3.04097,14.5412,25.2483,5.92911,6.34586,14.6981,4.92233,9.48133,21.313,13.7214,2.86106,7.76027,15.6929,9.82105,9.80357,13.8298,12.4202,2.11264,7.29846,15.2434,14.0777,3.01863,8.25303,14.266,5.00462,11.8634,25.7254,9.70049,4.21272,18.7016,6.16985,10.1361,16.2847,11.4273,3.62091,5.00815,12.8491,13.0806,6.74034,5.16267,11.5964,5.54307,6.12985,32.6751,18.7253,0.893711,7.13914,17.1543,4.52181,8.74221,21.6811,9.33807,3.04985,5.90656,9.244,6.98103,9.95935,9.383,5.3733,6.46628,11.3934,24.9544,8.77997,2.58874,12.7789,8.28932,4.71224,15.5916,11.1118,0.632811,7.2146,15.3915,3.62125,6.05184,10.7454,9.00189,1.63465
5.461333333,5.27726,10.7359,5.36017,3.57943,14.1934,4.69109,4.02833,10.1889,13.4357,2.97258,4.83275,8.5521,1.57384,7.82561,22.1294,8.9319,0.57569,9.53173,13.6007,3.51297,17.9847,7.90717,4.23167,1.19504,8.34154,27.8586,15.562,0.345518,9.17243,9.2126,0.577586,14.9171,14.7159,2.02776,6.52774,12.5612,3.37758,6.01745,15.9642,7.19633,1.56879,5.64022,11.486,8.59114,4.1318,7.04388,8.36184,0.982787,4.2355,26.9837,18.5999,0.126903,12.0628,12.6026,1.24966,15.4692,13.2355,3.84196,3.01647,6.84548,8.04173,7.16416,5.70142,5.26123,3.60562,3.28864,9.46322,8.47716,3.50608,7.10797,9.97217,3.91302,3.7439,23.4318,11.6045,0.408531,6.79769,14.9323,0.747787,12.472,13.9538,2.45833,3.00896,7.42744,13.2159,16.0154,1.15625,10.5082,12.585,0.582856,9.94579,19.4859,4.21369,4.59084,10.8224,1.76456,4.93322,15.6141,8.531,1.04179,4.8641,10.7182,4.73269,5.13167,8.35995,8.71659,0.320257,4.42893,9.6149,10.1514,0.78549,4.66084,10.1325,1.75945,7.38197,19.3516,8.04053,3.29924,14.9944,2.25512,6.12992,10.3521,7.16188,1.56461,2.37937,8.67653,7.70032,4.44602,2.91617,7.73711,2.89839,2.57966,28.9481,14.7447,0.121361,4.53477,13.5302,2.0684,5.62833,16.5038,5.84997,1.20547,2.83817,5.90211,3.20599,5.8412,5.64743,2.24511,3.41007,6.06907,20.1225,6.49662,1.40281,9.28211,4.67454,1.70962,11.674,8.39476,0.0547464,4.87637,12.4481,1.47084,3.91859,6.44763,6.29731,0.221122
6.826666667,1.77886,5.67254,2.5937,1.36334,8.73184,2.98283,2.37244,4.41401,8.24987,0.872031,2.13627,4.71366,0.769448,5.21425,14.6965,5.03855,0.006892,5.85244,9.47167,1.13638,11.8735,3.00157,1.81123,0.11339,4.32595,18.7044,10.9071,0.0966397,5.39689,6.00976,0.28044,9.88815,8.78921,0.601733,3.58602,7.11538,1.65924,3.60722,9.73584,3.28333,0.3302,2.90089,6.32266,3.74255,1.46261,3.72268,4.95242,0.0510679,1.64103,19.8218,15.003,0.908062,7.64675,7.87535,0.0552448,10.3986,6.52636,2.32617,1.73347,2.88396,3.79741,2.98166,2.39627,1.89229,2.27348,2.18035,4.84714,4.23419,1.04792,3.79401,5.03381,2.64576,3.39003,17.0416,7.14158,0.131634,4.02281,10.4588,0.705341,9.08906,8.05178,1.76519,2.01613,3.23689,6.72394,10.8001,0.0840878,6.13914,8.27008,0.239463,6.21248,13.3977,3.77742,4.08595,7.47229,0.255426,1.92366,10.2538,4.3103,0.503031,3.10507,6.37509,1.38615,1.97281,4.18318,5.35715,0.167059,2.43676,4.91964,6.88806,0.0359958,2.16906,6.39535,0.461847,4.22362,12.4804,7.33569,4.27069,10.8764,0.599936,3.28591,5.19723,3.92519,0.497841,1.08386,5.1769,3.42603,3.27553,2.16209,4.52673,1.16918,1.44547,24.0449,11.418,0.12169,2.98796,9.62908,1.32617,3.68502,10.9451,3.68418,0.355471,0.854079,3.32515,0.891995,2.61023,2.87512,0.51032,1.34826,2.48137,14.8115,5.1945,1.29049,6.08639,2.03814,0.264845,8.05671,5.95222,0.249418,3.16934,9.17019,1.03053,2.43889,2.94886,3.94227,0.126562
8.192000000,0.354585,2.31634,1.49354,0.837686,4.63374,2.91311,1.8732,1.13714,4.6046,0.5819,0.806394,2.20094,1.02175,3.99025,8.5261,2.86207,0.281403,3.74183,6.6757,2.04764,7.29568,0.595277,0.68233,0.0554691,2.23339,11.1136,7.73857,0.811248,2.94001,3.97505,1.19742,6.13818,4.61111,0.591388,2.2193,3.31949,1.2345,2.93787,5.19358,1.1417,0.211953,1.59524,3.10025,1.10357,0.723908,1.94929,2.77436,0.202748,0.666566,13.7602,12.4586,2.11918,4.55003,4.44536,1.05592,6.75322,2.19817,1.96301,1.6018,0.795786,1.42172,0.816834,0.673438,0.309976,1.82234,2.53658,1.98444,1.73994,0.557781,2.00937,1.86012,2.02732,4.27792,11.3127,4.09455,0.634915,2.39869,6.7392,2.64464,6.55812,3.72706,1.9145,1.81346,0.910645,2.72683,7.03123,0.843538,3.27595,5.04355,1.11344,3.74265,8.31017,3.78179,4.36146,5.23666,0.0235632,0.774967,6.10701,1.75807,0.690112,2.33494,3.31007,0.0852576,0.503169,1.84274,2.85051,0.999744,1.28039,2.21754,4.69165,0.185307,0.986517,3.71571,0.551184,2.53075,6.78319,6.90672,6.00352,7.22078,0.790999,1.7021,1.8948,2.00306,0.129877,0.971964,2.89025,1.09738,2.96144,2.44988,2.51678,0.324477,2.31404,18.9949,9.26367,0.269745,2.44691,6.25772,1.68991,2.75735,6.29997,2.74528,0.213998,0.141835,1.77322,0.0758892,0.756309,1.29501,0.00893136,0.347771,0.986883,10.1675,4.61666,1.60772,3.66047,0.724632,0.0937802,5.41705,4.1147,0.644781,2.10282,6.28682,1.84427,1.5185,0.887585,2.30017,0.73942
9.557333333,0.241202,0.65535,1.32935,0.886479,2.28599,3.34914,1.77573,0.069216,2.51966,1.03382,0.344602,0.929486,1.33364,3.31502,4.46449,1.80652,0.495975,2.718,5.03028,4.17699,4.62966,0.0333293,0.332628,0.23058,1.36131,5.95254,5.8025,1.23285,1.67606,2.84833,1.87154,3.80517,2.31598,0.927313,1.64895,1.39686,1.09489,3.15617,2.50336,0.307485,0.44048,1.08424,1.67498,0.345365,1.04862,1.17818,1.66337,0.531108,0.476529,9.69202,10.4903,2.43294,2.68503,2.43324,2.40969,4.56557,0.381055,1.954,1.80123,0.206328,0.490188,0.152435,0.0990092,0.0248874,1.7457,3.32996,0.878696,0.710099,0.978877,1.27537,0.422629,1.61918,4.86013,7.18788,2.22632,1.00639,1.52808,4.0812,4.67672,4.77552,1.39623,1.90565,1.83807,0.0832342,1.00305,4.89456,1.6845,1.87728,2.87514,1.9777,2.19313,4.83931,3.37615,4.50834,4.12657,0.301308,0.882566,3.44981,0.645575,0.853144,1.96401,1.60473,0.132229,0.156295,0.995853,1.29761,1.79395,0.733063,1.33351,3.48396,0.44804,0.65477,2.21043,0.922181,1.82444,3.0069,6.11496,6.88447,4.68648,1.51123,1.0133,0.43258,1.12117,0.0553802,1.24895,1.85694,0.572744,2.83466,2.93573,1.6437,0.0695887,3.63786,14.7753,7.73794,0.229973,2.3143,3.90836,2.06612,2.2515,3.19321,2.39018,0.324132,0.22303,1.13093,0.135025,0.106326,0.592175,0.0982057,0.044918,0.842924,6.93721,3.99336,1.69234,2.09837,0.398206,0.394084,3.87855,2.84563,0.723337,1.41218,4.13487,2.88916,0.949263,0.129091,1.34373,1.20221
10.922666667,0.460335,0.122227,1.31893,0.679376,1.29017,3.25068,1.58812,0.0798268,1.63125,1.17915,0.168159,0.480877,1.10571,2.41478,2.36003,1.08192,0.289872,2.00642,4.18851,5.13885,3.68296,0.14298,0.165166,0.157662,0.844526,3.10682,4.41088,0.798314,1.03128,2.17583,1.5304,2.56211,1.41742,0.900216,1.12819,0.73389,0.652491,3.2263,1.30211,0.0684989,0.418776,0.647604,1.36879,0.629331,1.39963,0.788042,1.18911,0.425872,0.325558,7.42436,8.3959,1.58654,1.63776,1.40517,2.61381,3.5472,0.118119,1.72664,1.74169,0.286123,0.267213,0.091316,0.0188089,0.144327,1.79317,3.61822,0.821453,0.506149,1.22638,0.970708,0.059271,1.22828,4.045,4.84587,0.990805,0.798009,0.925077,2.52186,5.17588,3.60338,0.448918,1.29986,1.76356,0.0364879,0.600007,3.98189,1.42861,1.28612,1.54482,2.03241,1.14176,2.94035,2.25506,3.71286,3.85837,0.552191,1.22933,2.07709,0.26087,0.667493,1.4474,0.910379,0.423726,0.255902,0.911394,0.46859,1.82161,0.655606,1.35831,2.90721,0.357885,0.472257,1.63876,0.764849,1.41683,1.08977,4.77196,6.02253,3.32045,1.54864,0.795145,0.159915,0.769049,0.00853166,1.1823,1.76796,0.991543,2.43773,2.89013,1.5421,0.119062,3.9078,11.7664,6.07231,0.10771,2.01845,2.59344,1.71519,1.62713,1.57199,1.96948,0.38747,0.433971,1.12199,0.315311,0.0478048,0.362235,0.179943,0.0149187,0.895946,5.23638,2.78651,1.24933,1.28436,0.421537,0.536202,3.11409,1.86782,0.376804,0.806219,2.83559,3.16405,0.626133,0.0262011,0.882627,1.01629
