TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.914648,1.27081,0.215687,1.01478,4.30207,2.48047,0.037101,0.347049,0.326469,0.256757,0.365797,0.0703366,2.94406,10.4514,6.56055,0.362765,0.206207,0.563036,0.176842,0.492746,0.193716,0.520316,2.99396,1.86085,0.130407,1.01976,1.48377,0.788782,2.09248,0.959358,0.752185,4.53208,4.38263,0.570455,0.874135,1.48861,0.527242,1.36973,0.790171,0.237524,3.04047,3.55319,0.542917,0.232686,0.684861,0.324447,1.07088,0.494423,0.727123,6.43046,7.83812,1.78735,0.233771,1.04128,0.418781,0.750343,0.467408,0.0787524,2.16624,3.18496,0.774555,0.420104,1.38359,0.555511,1.26655,1.14566,0.127643,3.32706,5.64256,1.8534,0.430527,1.72873,0.818789,1.01322,1.02423,0.108318,1.15121,3.5071,1.27917,0.0540123,0.299662
1.486077098,0.928246,1.30679,0.247734,1.11731,4.55084,2.6035,0.0894435,0.528835,0.468387,0.256757,0.365797,0.0703366,3.52446,11.8193,7.29226,0.362765,0.247693,0.599516,0.176842,0.495021,0.193716,0.882332,4.16146,2.64604,0.130407,1.05981,1.52972,0.804338,2.13457,0.973005,1.11068,5.45578,4.95397,0.570455,0.882622,1.51409,0.645509,1.64445,0.94947,0.551095,4.26315,4.49403,0.542917,0.333673,0.860435,0.391838,1.08018,0.503507,0.996255,7.31712,8.5847,1.80207,0.245886,1.08227,0.499428,0.931276,0.587172,0.147834,2.88824,4.0562,0.895669,0.54804,1.64557,0.7335,1.48767,1.31519,0.127643,3.73589,6.45313,2.0914,0.48975,1.92477,0.96327,1.1723,1.13826,0.108318,1.57605,4.28942,1.50547,0.0581207,0.312571
2.972154195,1.08644,1.51363,0.327344,1.24582,4.85742,2.77738,0.0894435,0.723511,0.693975,0.30389,0.365797,0.0703366,4.00325,13.0066,8.00932,0.422083,0.419814,0.787387,0.234634,0.518249,0.20239,0.913081,4.45934,2.96333,0.210039,1.22317,1.71957,1.03345,2.4398,1.11692,1.15504,5.55589,5.0459,0.632165,1.33329,2.19456,1.00735,1.91602,1.10173,0.552428,4.39426,4.62328,0.542917,0.547941,1.2956,0.60742,1.11403,0.521801,0.996255,7.79696,9.35278,2.14382,0.415058,1.30939,0.611592,0.980972,0.617852,0.147834,3.41093,4.88086,1.20486,0.682613,1.91026,0.861911,1.53224,1.37901,0.159611,4.22344,7.32782,2.49366,0.613287,2.22818,1.14311,1.18831,1.17148,0.13746,2.1631,5.32929,1.95507,0.0581207,0.332961
4.458231293,1.19577,1.75126,0.454634,1.32591,5.4154,3.20133,0.104893,0.750809,0.732452,0.349859,0.540421,0.157224,4.10851,13.5019,8.35536,0.431933,0.559017,1.07408,0.447678,0.869648,0.362406,0.914857,4.97186,3.60382,0.398211,1.26885,1.76711,1.12363,2.72448,1.25228,1.15504,5.97548,5.58931,0.772029,1.38736,2.25384,1.00795,2.06806,1.23668,0.603684,4.96381,5.39181,0.759238,0.568107,1.34747,0.627827,1.26587,0.676052,1.11104,8.4162,10.1794,2.39388,0.428329,1.34382,0.639421,1.1768,0.80823,0.196417,3.52439,5.03245,1.23261,0.794658,2.20532,1.09534,1.94488,1.74889,0.214379,4.24946,7.41782,2.56585,0.733692,2.53406,1.3333,1.19742,1.1987,0.146,2.30665,5.55149,2.02616,0.0634788,0.388342
5.944308390,1.47125,2.13507,0.584095,1.5654,6.16882,3.57361,0.153978,0.928576,0.894739,0.391657,0.570951,0.157224,4.57881,14.9473,9.18164,0.431933,0.607136,1.1575,0.534605,1.03461,0.446227,1.2144,6.04841,4.23198,0.417867,1.38168,1.97379,1.17396,2.90146,1.32871,1.29001,6.62344,5.99296,0.772029,1.591,2.64639,1.11558,2.26321,1.32232,0.733642,5.76205,6.1819,0.806456,0.687515,1.66651,0.781418,1.67496,0.939883,1.17626,8.86086,10.7854,2.41753,0.57916,1.83715,0.813441,1.30756,0.891043,0.220057,3.93925,5.86475,1.36325,0.92805,2.6502,1.26885,2.12654,1.94703,0.269955,4.78435,8.55074,2.74319,0.746265,2.70165,1.44656,1.47868,1.49634,0.212564,2.78282,6.83178,2.37913,0.106453,0.550141
7.430385488,1.7085,2.58471,0.666715,1.94567,7.0311,4.0427,0.153978,1.13288,1.029,0.560335,0.842083,0.262759,4.82747,16.2478,10.0462,0.439637,0.620834,1.18785,0.553458,1.16304,0.500333,1.5271,6.94608,4.79074,0.417867,1.65596,2.36916,1.41521,3.30969,1.47676,1.29428,6.93842,6.46727,0.786007,1.89804,3.18475,1.32973,2.39537,1.43978,0.893281,6.65329,6.89757,0.910874,0.783196,1.98296,1.01027,2.10051,1.21829,1.17626,9.19501,11.1889,2.50688,0.809502,2.31073,1.04549,1.49967,0.975151,0.220057,4.4988,6.78057,1.65124,1.12619,3.00082,1.44724,2.4161,2.1815,0.269955,5.27686,9.27728,2.99986,0.746265,2.9046,1.53167,1.76466,1.78266,0.246188,3.06014,7.46879,2.64424,0.179969,0.855924
8.916462585,1.80218,2.81464,0.710413,2.17664,7.91856,4.51472,0.153978,1.13288,1.029,0.674494,1.11917,0.402975,5.10727,17.5852,10.9003,0.480208,0.620834,1.18785,0.758196,1.67546,0.786968,1.69026,7.66924,5.28639,0.417867,1.8178,2.58266,1.72247,3.94297,1.83072,1.29428,7.57186,7.29169,0.983655,1.90605,3.18475,1.40724,2.65787,1.6174,0.994663,7.54217,7.77425,1.08326,0.873261,2.15601,1.2398,2.45675,1.42611,1.17874,9.97928,12.3689,2.91208,0.809502,2.31073,1.11235,1.73263,1.14337,0.298984,5.11384,7.65722,1.87167,1.14405,3.03478,1.57041,2.82668,2.55219,0.278076,6.07265,10.5559,3.4931,0.800522,3.08339,1.65439,2.00585,2.07617,0.256564,3.14504,7.65949,2.70753,0.258698,1.07119
10.402539683,1.90819,3.01784,0.803995,2.25524,8.152,4.59783,0.27005,1.54153,1.32963,0.700244,1.14175,0.402975,5.53988,18.8152,11.6185,0.527563,0.787434,1.32014,0.758196,1.67546,0.786968,2.01083,8.8067,6.06831,0.489205,1.9429,2.74361,1.73166,3.95614,1.83374,1.67083,8.59583,7.92347,0.996914,2.07661,3.45842,1.52436,2.85798,1.72833,1.19324,8.37096,8.46094,1.08326,0.933171,2.29414,1.27576,2.47817,1.44248,1.37891,11.156,13.5107,2.97291,0.809502,2.31073,1.1579,1.86617,1.23664,0.337995,5.8731,8.64004,1.99149,1.2361,3.2227,1.68005,2.91063,2.62768,0.306405,6.70126,11.5821,3.74415,0.871944,3.24513,1.74107,2.08158,2.17747,0.282946,3.84718,9.13066,3.21481,0.317128,1.18455
11.888616780,2.0017,3.21252,0.893337,2.40216,8.59743,4.82181,0.362282,1.78575,1.51011,0.789229,1.20021,0.409128,5.8227,20.107,12.6101,0.589758,0.85775,1.39044,0.853927,1.76237,0.80717,2.0502,9.12168,6.29204,0.495489,1.95514,2.79303,1.80138,4.23916,1.98793,1.82209,9.2627,8.54854,1.15399,2.31789,3.77769,1.61008,3.14768,1.91364,1.23377,8.60701,8.74528,1.11778,1.02551,2.4908,1.35932,2.57036,1.49445,1.48062,12.1714,14.8821,3.35668,0.898549,2.53408,1.25471,1.9051,1.26145,0.340937,6.13037,8.97063,2.03697,1.35417,3.52962,1.84835,3.1018,2.86724,0.38072,7.09969,12.1992,3.93108,1.02734,3.63245,1.95928,2.28903,2.43954,0.369576,4.00681,9.49752,3.37718,0.319439,1.19739
13.374693878,2.07837,3.22901,0.895164,2.56287,8.6432,4.59897,0.356255,1.78089,1.43795,0.955711,1.29119,0.430617,5.7696,19.9374,12.1954,0.611356,1.08278,1.48909,0.902192,1.94604,0.816755,2.15088,9.13531,6.29658,0.500915,2.00845,2.80917,1.82803,4.32764,2.05577,2.06482,9.11616,7.8839,0.899042,2.50423,3.91511,1.65727,3.15552,1.91364,1.24295,8.7596,8.3982,1.0553,1.18018,2.72833,1.42962,2.73594,1.5495,1.51044,12.119,14.6854,3.22235,1.06375,2.69456,1.2692,1.96844,1.27321,0.347185,6.08147,8.77905,1.94339,1.36927,3.63764,1.91985,3.25794,3.12953,0.420205,7.1202,11.7265,3.70579,1.05924,3.87676,2.03196,2.31834,2.46353,0.374052,3.96121,9.21343,3.17086,0.404295,1.34424
14.860770975,2.44999,3.41012,0.899251,2.58445,8.80027,4.77951,0.356911,1.75113,1.45163,1.17955,1.80862,0.641791,5.43848,18.7994,11.8616,0.827901,1.07723,1.50674,0.913644,1.90868,0.817323,2.18096,9.56654,6.40279,0.47545,1.8351,2.69048,2.00057,4.41952,2.06194,2.06109,9.1188,8.14813,1.06436,2.35013,3.78533,1.90139,3.35588,1.92694,1.26597,8.90483,8.47752,1.0627,1.16513,2.68282,1.44245,2.87619,1.64396,1.45807,11.4778,13.794,3.05135,1.10212,2.7509,1.3678,2.13739,1.30097,0.339481,6.06334,8.98737,1.96138,1.34197,3.43579,1.94585,3.19871,2.97758,0.427698,7.12163,11.5645,3.73874,1.08847,3.81463,2.04799,2.54236,2.74139,0.42145,4.13014,9.1796,3.19051,0.415766,1.5105
16.346848073,2.27029,3.17856,0.874041,2.52027,8.5365,4.75608,0.35707,1.71838,1.43455,1.32426,1.89797,0.636765,4.9466,17.3698,11.1896,0.86102,1.08509,1.48821,0.932419,1.92231,0.813644,2.11554,9.27005,6.58376,0.586551,1.66564,2.46669,2.14125,4.47512,2.07853,1.98174,8.76862,7.96875,1.06436,2.17589,3.51831,1.87447,3.16876,1.82648,1.25459,8.69685,8.58439,1.23438,1.1667,2.69264,1.57501,2.98775,1.67109,1.36448,10.8783,13.3833,3.00837,1.10584,2.87267,1.9643,2.38361,1.29549,0.321171,5.84805,9.02072,2.03026,1.27503,3.19851,2.06972,3.42668,3.0355,0.473299,7.55545,12.5811,4.13201,1.00027,3.83908,2.5654,2.5836,2.53078,0.40018,4.10167,8.97254,3.11124,0.415764,1.48044
17.832925170,2.19652,2.96542,0.865313,2.37108,7.97703,4.23747,0.35546,1.72406,1.52859,1.53925,1.9622,0.636765,4.2122,15.4998,10.0303,0.856149,1.08509,1.46636,0.91219,1.8984,0.813644,2.1062,9.14016,6.44609,0.586294,1.48963,2.20643,1.96637,4.18237,1.9242,1.60866,7.73035,7.24906,1.05286,1.99209,3.23125,1.74216,2.92913,1.6731,1.25258,8.62946,8.4084,1.19368,1.03439,2.49287,1.49835,2.83456,1.54254,1.26068,9.93679,12.1752,2.71337,0.990539,2.64885,1.89819,2.29052,1.15858,0.321171,5.70084,8.84111,1.96832,1.12836,2.90105,1.898,3.19942,2.835,0.473299,6.96039,11.5222,3.66394,0.864677,3.55904,2.41373,2.39396,2.35359,0.40018,3.88827,8.51192,2.93266,0.415764,1.51688
