TIME,30.2419,30.5707,30.9066,31.25,31.6011,31.9602,32.3276,32.7035,33.0882,33.4821,33.8855,34.2988,34.7222,35.1562,35.6013,36.0577,36.526,37.0066,37.5,38.0068,38.5274,39.0625,39.6127,40.1786,40.7609,41.3603,41.9776,42.6136,43.2692,43.9453,44.6429,45.3629,46.1066,46.875,47.6695,48.4914,49.3421,50.2232,51.1364,52.0833,53.066,54.0865,55.1471,56.25,57.398,58.5937,59.8404,61.1413,62.5,63.9205,65.407,66.9643,68.5976,70.3125,72.1154,74.0132,76.0135,78.125,80.3571,82.7206,85.2273,87.8906,90.7258,93.75,96.9828,100.446,104.167,108.173,112.5,117.187,122.283,127.841,133.929,140.625,148.026,156.25,165.441,175.781,187.5,200.893,216.346,234.375,255.682,281.25,312.5,351.562,401.786,468.75
0.000000000,1.0741,0.604752,0.0264786,1.25743,3.50076,1.26541,0.0542291,0.30472,0.3727,0.271207,0.453976,0.10676,0.21312,5.1104,8.85719,2.6018,0.00473918,0.342046,0.598303,0.174497,0.337031,0.125774,0.208575,2.06008,2.56224,0.317992,0.153151,1.0649,0.89242,0.695343,1.53403,0.561796,0.382683,3.74241,4.58992,0.951015,0.274861,1.29617,0.787791,0.52218,1.05642,0.295871,0.304486,2.68319,2.88552,0.517062,0.161885,0.659375,0.317078,0.529092,0.736602,0.140225,1.26917,6.28453,5.26512,0.584373,0.243605,0.970981,0.394948,0.448295,0.492937,0.0724949,0.747689,2.93525,2.01399,0.140837,0.555423,1.2285,0.336475,0.82673,0.935117,0.150246,1.53584,4.92796,2.81128,0.121885,0.803385,1.47108,0.405729,0.891963,0.738047,0.0903754,0.681001,2.9563,1.67686,0.0710158,0.146732,0.253639
1.365333333,1.28429,0.642642,0.0264786,1.55931,4.24822,1.58599,0.0542291,0.309192,0.380842,0.276266,0.542053,0.10676,0.21312,5.58801,9.7147,2.84402,0.00473918,0.343212,0.628602,0.174497,0.504889,0.157172,0.209204,2.52984,3.28144,0.513282,0.153151,1.22868,1.05963,0.716333,1.87827,0.644563,0.382683,3.96485,4.90453,1.0147,0.29769,1.3406,0.807604,0.54811,1.26832,0.343797,0.304486,3.18497,3.48756,0.595024,0.164818,0.804155,0.41401,0.628901,0.906909,0.140225,1.29193,6.71932,5.81388,0.695949,0.263942,0.984824,0.399557,0.553658,0.630286,0.0724949,0.759963,3.41954,2.47598,0.186961,0.555423,1.2285,0.33738,1.00185,1.10281,0.150246,1.72465,5.72032,3.40228,0.182488,0.803385,1.49614,0.414982,1.06388,0.867652,0.0903754,0.743711,3.27548,1.84063,0.0710158,0.146732,0.289053
2.730666667,1.3,0.659315,0.0406042,1.82716,4.62839,1.63112,0.0849618,0.615734,0.661347,0.276266,0.542053,0.107801,0.319551,6.23621,10.4301,2.91013,0.0230913,0.424035,0.712197,0.174497,0.513532,0.160916,0.266506,3.05409,3.85929,0.560243,0.216642,1.4333,1.2342,0.726258,1.92726,0.67435,0.464778,4.4072,5.28053,1.03919,0.408996,1.64851,1.00852,0.707836,1.4745,0.343797,0.451882,4.18294,4.36322,0.619452,0.265422,1.01396,0.523279,0.628901,0.925327,0.155483,1.51856,7.78976,6.54629,0.702335,0.263942,1.02446,0.404906,0.681143,0.757623,0.0939927,1.13258,4.65291,3.0392,0.186961,0.617815,1.43084,0.350271,1.1522,1.26916,0.15655,1.82339,6.38691,3.74068,0.192495,0.863845,1.66674,0.414982,1.18534,0.925948,0.0903754,1.14038,4.56824,2.41402,0.0834403,0.170896,0.289053
4.096000000,1.5089,0.768105,0.0416785,1.93889,4.7986,1.69143,0.0849618,0.643317,0.685521,0.307496,0.569498,0.107907,0.319551,6.855,11.4136,3.27081,0.0230913,0.533966,0.840717,0.187927,0.533688,0.169507,0.266506,3.25033,4.09102,0.604372,0.216642,1.4333,1.2342,0.870482,2.19121,0.79542,0.464778,4.60838,5.46346,1.0717,0.438409,1.87542,1.16923,0.85444,1.71056,0.436683,0.451882,4.29076,4.43805,0.619452,0.3227,1.18558,0.626577,0.700471,0.990908,0.156528,1.51856,7.91148,6.68227,0.748142,0.38351,1.23101,0.505053,0.759757,0.820139,0.0939927,1.1441,4.76718,3.12806,0.190859,0.732668,1.66762,0.466034,1.19424,1.31108,0.172677,2.02486,6.88515,4.04599,0.193084,1.014,1.94116,0.534751,1.19838,0.94581,0.104443,1.212,4.73503,2.50512,0.0834403,0.19149,0.318716
5.461333333,1.65555,0.924196,0.0662662,2.1023,5.40459,2.07905,0.0849618,0.656574,0.72081,0.315926,0.708727,0.186462,0.347726,7.20022,12.0226,3.3805,0.0230913,0.713814,1.04773,0.223918,0.816458,0.31839,0.272229,3.52689,4.85427,0.916877,0.233873,1.46813,1.26092,0.993069,2.48769,0.797312,0.464778,4.96145,6.08188,1.18437,0.45548,1.92557,1.19757,0.937187,1.86715,0.544352,0.457231,4.77601,5.02016,0.720928,0.3227,1.27191,0.682669,0.754168,1.13607,0.226111,1.68467,8.56776,7.18206,0.760488,0.385031,1.3026,0.545106,0.858956,1.01239,0.134883,1.21438,4.95924,3.24281,0.191205,0.866218,1.91819,0.602677,1.50404,1.64212,0.180053,2.04198,7.05125,4.19313,0.200261,1.17878,2.19987,0.637756,1.23947,0.954144,0.107572,1.2835,4.95418,2.60339,0.0834403,0.20188,0.373264
6.826666667,1.95815,1.16002,0.0797077,2.38005,6.2136,2.43493,0.109226,0.801149,0.871234,0.341195,0.793744,0.186462,0.379403,7.89913,13.2736,3.6039,0.0230913,0.747039,1.21805,0.246199,0.966261,0.392531,0.385296,4.20076,5.72489,1.03213,0.235336,1.64196,1.4204,1.07572,2.65019,0.891047,0.577367,5.50756,6.60078,1.23414,0.49248,2.2451,1.39477,1.07681,2.08156,0.544352,0.647979,5.45433,5.83106,0.809499,0.385753,1.54555,0.81198,0.967901,1.47756,0.323601,1.76437,9.2515,7.83136,0.803454,0.504646,1.73325,0.694878,0.969236,1.12288,0.158185,1.31442,5.73199,3.82367,0.287733,1.02155,2.3491,0.687485,1.61557,1.82721,0.216766,2.21871,8.09457,4.85442,0.23706,1.20955,2.43907,0.722453,1.45099,1.22378,0.109078,1.56791,6.06052,3.29117,0.11659,0.329325,0.502788
8.192000000,2.22772,1.32991,0.0891,2.71732,6.93603,2.65962,0.109226,1.00646,0.974321,0.390728,0.855846,0.186462,0.379403,8.6188,14.5553,4.03615,0.0274218,0.775109,1.2655,0.278756,1.0692,0.47206,0.474034,4.94631,6.50303,1.14013,0.2582,1.92682,1.6767,1.20188,2.8428,0.959068,0.582225,5.89826,7.06643,1.36199,0.494789,2.63201,1.68038,1.16086,2.24701,0.597194,0.842294,6.2798,6.57831,0.940702,0.385753,1.7999,0.968505,1.04909,1.63588,0.368799,1.83615,9.70115,8.17622,0.864965,0.597502,2.12996,0.889528,1.08769,1.2754,0.158185,1.48387,6.40673,4.34757,0.395951,1.13603,2.65081,0.792339,1.83991,2.05114,0.216766,2.39043,8.67272,5.24254,0.261512,1.30657,2.59943,0.831188,1.65271,1.3644,0.109078,1.72873,6.66224,3.62257,0.143661,0.513857,0.714598
9.557333333,2.69422,1.51495,0.0999591,3.11602,7.89991,3.04371,0.109226,1.00646,0.974321,0.439566,1.33134,0.390444,0.386522,9.15587,15.6071,4.37724,0.0274218,0.775109,1.28892,0.327993,1.49194,0.644807,0.487887,5.40815,7.03117,1.2052,0.2582,2.10081,1.85661,1.39825,3.49819,1.10231,0.582225,6.27404,7.74072,1.60033,0.501177,2.6382,1.68283,1.20919,2.44666,0.633485,0.974166,7.01344,7.38823,1.0972,0.385753,1.7999,0.988564,1.47834,2.1196,0.411447,1.87085,10.3531,8.89299,0.959406,0.597502,2.13209,0.912633,1.26916,1.43461,0.158185,1.71763,6.99833,4.65139,0.399014,1.15151,2.71818,0.837452,2.23613,2.39748,0.216766,2.73814,9.53664,5.68034,0.264145,1.39516,2.78209,0.900685,2.04185,1.67594,0.12616,1.7423,6.93003,3.7738,0.143661,0.653552,0.863789
10.922666667,2.85919,1.62955,0.102721,3.21646,8.32366,3.22981,0.203284,1.33128,1.22377,0.439566,1.35915,0.392141,0.441484,10.0471,16.7293,4.58111,0.0901776,0.994846,1.47289,0.327993,1.51121,0.653404,0.578516,6.11454,7.8372,1.33632,0.320107,2.26001,1.93759,1.40331,3.52421,1.10849,0.765217,7.25206,8.69766,1.76378,0.575282,2.72059,1.68283,1.30224,2.58771,0.640522,1.12576,7.99362,8.19185,1.11042,0.385753,1.91764,1.08614,1.49235,2.14441,0.411447,2.25277,11.6488,9.80366,1.09486,0.597502,2.13316,0.912633,1.37145,1.53388,0.164026,1.95622,8.21961,5.45147,0.478087,1.17884,2.86175,0.847574,2.31395,2.47499,0.220602,3.14245,10.8744,6.437,0.328477,1.43645,2.91196,0.900685,2.142,1.76363,0.128675,2.08902,7.96981,4.18622,0.151865,0.7265,0.961047
